Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2019,"Steve Pearce","BOS",61,0.09836066,0.31147541,0.31578947,0.22222222,0.29508197,0.31481481,0.60989678,0.09259259,0.31428571,4.932783793793042,-2.744561109556835,0.2678868350435476,63.25002719457862,9957
2019,"Chris Owings","KCR",68,0.05882353,0.44117647,0.13333333,0.09677419,0.17647059,0.20967742,0.38614801,0.11290323,0.13333333,0.042557338020912217,-8.515794357516654,0.1750612951376859,0.48951275576127823,10030
2019,"Wil Myers","SDP",101,0.06930693,0.41584158,0.16666667,0.2173913,0.28712871,0.44565217,0.73278088,0.22826087,0.31818182,11.682795355810715,-1.0288740743259661,0.3081523020668785,87.64486646276906,10047
2019,"Jonathan Villar","BAL",126,0.0952381,0.19047619,0.5,0.26785714,0.336,0.42857143,0.76457143,0.16071429,0.31395349,16.449068253340975,0.5909459939625427,0.3253627619743347,102.11022392149567,10071
2019,"Mike Trout","LAA",128,0.1953125,0.171875,1.13636364,0.28865979,0.4453125,0.4742268,0.9195393,0.18556701,0.32876712,23.61575401239367,7.505915526675897,0.38777507024426616,144.30797012698366,10155
2019,"Billy Hamilton","KCR",107,0.09345794,0.24299065,0.38461538,0.2371134,0.30841121,0.31958763,0.62799884,0.08247423,0.32394366,9.471241765809946,-3.9955763433447555,0.2767379088936565,69.23434949135333,10199
2019,"Tucker Barnhart","CIN",69,0.07246377,0.30434783,0.23809524,0.20634921,0.26470588,0.38095238,0.64565826,0.17460317,0.25641026,5.9691162359243695,-2.7150935727828682,0.27441569636849794,65.54839064805336,10200
2019,"Jose Iglesias","CIN",104,0.02884615,0.13461538,0.21428571,0.31,0.33653846,0.37,0.70653846,0.06,0.35294118,11.18978466252997,-1.8994591071157199,0.29880819016811894,81.5247503957621,10231
2019,"Randal Grichuk","TOR",132,0.09090909,0.23484848,0.38709677,0.20168067,0.27272727,0.31932773,0.592055,0.11764706,0.24418605,9.583434827718992,-7.029836110677461,0.2583271183750846,56.78658257997651,10243
2019,"Brandon Belt","SFG",116,0.12068966,0.20689655,0.58333333,0.27272727,0.37931034,0.54545455,0.92476489,0.27272728,0.30434783,21.282785867318278,6.683244739636546,0.3865883828237139,139.01817227010758,10264
2019,"Danny Santana","TEX",67,0.01492537,0.35820896,0.04166667,0.3015873,0.32835821,0.38095238,0.70931059,0.07936508,0.46153846,7.550383068751157,-0.8821105136167398,0.30470607707749553,88.14397958786793,10322
2019,"Marcell Ozuna","STL",115,0.06956522,0.22608696,0.30769231,0.28301887,0.33913043,0.62264151,0.96177194,0.33962264,0.28571429,21.664427639510063,7.1907446249980005,0.3922732161438983,142.7415694338055,10324
2019,"Domingo Santana","SEA",129,0.0620155,0.27906977,0.22222222,0.28571429,0.328125,0.52941176,0.85753676,0.24369747,0.35064935,20.041216118707805,3.80551951982036,0.3540644897148013,121.51582285581233,10348
2019,"Enrique Hernandez","LAD",107,0.11214953,0.28037383,0.4,0.17021277,0.27102804,0.30851064,0.57953868,0.13829787,0.21311475,7.659023976278067,-5.8077941328766345,0.2571446773047759,54.236385568201854,10472
2019,"Derek Dietrich","CIN",73,0.1369863,0.16438356,0.83333333,0.24137931,0.38356164,0.56896552,0.95252716,0.32758621,0.19512195,13.565502539557132,4.377860278171213,0.38931452648507225,140.8037154874425,10542
2019,"Cesar Hernandez","PHI",121,0.03305785,0.1322314,0.25,0.27433628,0.31404959,0.42477876,0.73882835,0.15044248,0.29473684,14.135344386464174,-1.0934873070659077,0.3094824403524399,88.51606757647642,10556
2019,"Gio Urshela","NYY",86,0.06976744,0.1627907,0.42857143,0.31578947,0.37209302,0.43421053,0.80630355,0.11842106,0.36507937,12.62908434698312,1.805286614391492,0.3442214387793874,114.86081238153388,10681
2019,"Jurickson Profar","OAK",94,0.09574468,0.11702128,0.81818182,0.2625,0.36170213,0.475,0.83670213,0.2125,0.24615385,14.40860695449189,2.577944316542899,0.35166376765056323,119.89266448874005,10815
2019,"Andrelton Simmons","LAA",98,0.04081633,0.07142857,0.57142857,0.28723404,0.31632653,0.31914894,0.63547547,0.0319149,0.31034483,8.814137215784108,-3.519957874843563,0.2783851538385664,70.34807250609828,10847
2019,"Greg Garcia","SDP",64,0.171875,0.1875,0.91666667,0.26923077,0.390625,0.42307692,0.81370192,0.15384615,0.30769231,9.892434744823714,1.8375155019648273,0.3531517628580332,117.11817821015475,10951
2019,"Kevin Kiermaier","TBR",96,0.09375,0.17708333,0.52941176,0.27906977,0.35416667,0.48837209,0.84253876,0.20930232,0.31818182,14.656883888954669,2.574505024666339,0.3509613488849841,119.41775033123628,11038
2019,"Kole Calhoun","LAA",122,0.10655738,0.16393443,0.65,0.26168224,0.3442623,0.5046729,0.8489352,0.24299066,0.26829268,18.96019389942456,3.6055040927248077,0.3541259892651292,121.55740347489896,11200
2019,"Adam Eaton","WSN",139,0.10071942,0.1942446,0.51851852,0.24166667,0.32352941,0.35833333,0.68186274,0.11666666,0.29347826,14.788544843421294,-2.7057328871628514,0.2974180254866095,80.61423377360768,11205
2019,"Jonathan Schoop","MIN",114,0.03508772,0.24561404,0.14285714,0.3047619,0.35964912,0.67619048,1.0358396,0.37142858,0.32835821,24.31852390792857,9.970699006586177,0.4211183409941824,166.8517746387565,11265
2019,"Whit Merrifield","KCR",139,0.07194245,0.20863309,0.34482759,0.30952381,0.36690647,0.54761905,0.91452552,0.23809524,0.3655914,24.342865466987735,6.848587736403589,0.3769358465636986,136.97943473683432,11281
2019,"Jake Marisnick","HOU",71,0.02816901,0.32394366,0.08695652,0.265625,0.32857143,0.5,0.82857143,0.234375,0.36842105,10.60405455990577,1.6681285248591924,0.3471171234335218,116.81862117780236,11339
2019,"Jesus Aguilar","MIL",90,0.16666667,0.22222222,0.75,0.18918919,0.32222222,0.27027027,0.59249249,0.08108108,0.24074074,7.736191982555358,-3.591038202714952,0.27377798822191024,65.13071073194375,11342
2019,"Yasmani Grandal","MIL",122,0.10655738,0.21311475,0.5,0.33018868,0.40163934,0.63207547,1.03371481,0.30188679,0.36486486,25.80733738263502,10.452647575935263,0.41905354566810543,160.28189073738483,11368
2019,"Gary Sanchez","NYY",84,0.05952381,0.28571429,0.20833333,0.26315789,0.33333333,0.64473684,0.97807017,0.38157895,0.25581395,16.147558853418502,5.5754773471662125,0.3967230830873762,150.35783409554506,11442
2019,"Tony Wolters","COL",61,0.04918033,0.16393443,0.3,0.28571429,0.31147541,0.48214286,0.79361827,0.19642857,0.31914894,7.9194823737692674,0.2421374704193907,0.3245291534017344,98.37121820891433,11470
2019,"Odubel Herrera","PHI",70,0.07142857,0.22857143,0.3125,0.24615385,0.3,0.41538462,0.71538462,0.16923077,0.32653061,7.731728217731938,-1.0783397041449692,0.30211584738322667,83.69116773811217,11476
2019,"Christian Yelich","MIL",138,0.12318841,0.19565217,0.62962963,0.25862069,0.36956522,0.47413793,0.84370315,0.21551724,0.29411765,19.83348621516154,2.4650665977470654,0.34060174681758154,108.89829004501412,11477
2019,"Manny Machado","SDP",117,0.11965812,0.20512821,0.58333333,0.27722772,0.36752137,0.48514851,0.85266988,0.20792079,0.31506849,18.815529403256864,4.090130162405461,0.3603788736539009,121.85172136321798,11493
2019,"Bryce Harper","PHI",130,0.12307692,0.31538462,0.3902439,0.2300885,0.32307692,0.38938053,0.71245745,0.15929203,0.31884058,13.984606657555043,-2.3769480545020705,0.2987848379480557,81.50945538444829,11579
2019,"Yolmer Sanchez","CHW",91,0.08791209,0.27472527,0.32,0.2125,0.29213483,0.2875,0.57963483,0.075,0.2962963,6.734813545503626,-4.718274752936353,0.2599550016810385,57.88721494722847,11602
2019,"Willson Contreras","CHC",106,0.13207547,0.27358491,0.48275862,0.28235294,0.40566038,0.6,1.00566038,0.31764706,0.33333333,21.80293766285109,8.461977666866058,0.41228887270081715,155.8512306421601,11609
2019,"Brandon Drury","TOR",99,0.07070707,0.33333333,0.21212121,0.2247191,0.28282828,0.39325843,0.67608671,0.16853933,0.30909091,9.487918774107348,-2.9720344296899928,0.28520758465082957,74.96080374294442,11615
2019,"Elias Diaz","PIT",50,0.06,0.14,0.42857143,0.32608696,0.36,0.36956522,0.72956522,0.04347826,0.375,6.130615762595912,-0.16228989588759257,0.3161821281909943,92.90416434039803,11680
2019,"Nick Castellanos","DET",128,0.0703125,0.2421875,0.29032258,0.27966102,0.328125,0.51694915,0.84507415,0.23728813,0.3373494,19.351140254036626,3.241301768318853,0.3492317437194288,118.24834253596381,11737
2019,"J.T. Realmuto","PHI",116,0.06034483,0.25862069,0.23333333,0.24299065,0.29310345,0.42990654,0.72300999,0.18691589,0.28767123,12.648985525568854,-1.9505556021128783,0.3004843540813612,82.62258802950588,11739
2019,"Leonys Martin","CLE",119,0.10084034,0.28571429,0.35294118,0.2,0.28813559,0.42857143,0.71670702,0.22857143,0.21875,13.270780243934812,-1.70633522325593,0.3033489423283076,87.2264037234215,11846
