Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2020,"Garrett Hampson","COL",80,0.0125,0.35,0.03571429,0.25974026,0.26923077,0.45454545,0.72377622,0.19480519,0.36956522,8.96928918934728,-1.0729848089132168,0.3038647197760068,58.64403723482296,19262
2020,"Nick Solak","TEX",114,0.07894737,0.13157895,0.6,0.29,0.35087719,0.33,0.68087719,0.04,0.32954545,12.883462621879982,-1.4267778256412273,0.3049275556154418,73.04338554818361,19294
2020,"Bryan Reynolds","PIT",108,0.08333333,0.25925926,0.32142857,0.23469388,0.29906542,0.39795918,0.6970246,0.1632653,0.29850746,11.952807012124975,-1.6042628855266976,0.30215561111396716,90.20205434057677,19326
2020,"Nicky Lopez","KCR",104,0.03846154,0.25,0.15384615,0.20618557,0.24509804,0.29896907,0.54406711,0.0927835,0.27142857,5.991116304725059,-7.063839893013588,0.23925740227979772,42.80356831991547,19339
2020,"Sean Murphy","OAK",70,0.17142857,0.25714286,0.66666667,0.22413793,0.35714286,0.4137931,0.77093596,0.18965517,0.27027027,10.032444802303196,1.2454550538252593,0.3408500296728952,123.3096208631195,19352
2020,"Tommy Edman","STL",107,0.05607477,0.21495327,0.26086957,0.25773196,0.3271028,0.37113402,0.69823682,0.11340206,0.31944444,12.495699477234982,-0.9358419954384336,0.309395264242297,98.31961605648354,19470
2020,"Kyle Lewis","SEA",116,0.1637931,0.25862069,0.63333333,0.26804124,0.38793103,0.48453608,0.87246711,0.21649484,0.32786885,20.27906507880173,5.7177677813240075,0.3781842327323453,149.75794706118194,19508
2020,"Vladimir Guerrero Jr.","TOR",120,0.06666667,0.15,0.44444444,0.28828829,0.34166667,0.5045045,0.84617117,0.21621621,0.30681818,19.143500313736098,4.080089316345349,0.36006126503149666,129.96889014387784,19611
2020,"Bo Bichette","TOR",61,0.06557377,0.24590164,0.26666667,0.33333333,0.37704918,0.56140351,0.93845269,0.22807018,0.41025641,11.423499694850163,3.7662657711765326,0.3929417918125788,152.47560677458745,19612
2020,"Fernando Tatis Jr.","SDP",119,0.1092437,0.24369748,0.44827586,0.27184466,0.36134454,0.58252427,0.94386881,0.31067961,0.28787879,22.11320537618806,7.175322803775569,0.391228824348773,151.25324958022117,19709
2020,"Shohei Ohtani","LAA",93,0.15053763,0.23655914,0.63636364,0.21518987,0.33333333,0.41772152,0.75105485,0.20253165,0.24528302,12.397307131384732,0.7231636084069025,0.3289782078035416,113.03351718341898,19755
2020,"Daulton Varsho","ARI",60,0.15,0.25,0.6,0.2244898,0.36666667,0.40816327,0.77482994,0.18367347,0.3030303,8.735837913466222,1.2041324147708494,0.34354844987392424,113.04766075750685,19918
2020,"Andres Gimenez","NYM",74,0.02702703,0.21621622,0.125,0.29850746,0.35135135,0.47761194,0.82896329,0.17910448,0.36,11.444817420448878,2.1557139720579173,0.35428969763420726,132.41766505666442,19950
2020,"Keston Hiura","MIL",120,0.08333333,0.4,0.20833333,0.19230769,0.29166667,0.38461538,0.67628205,0.19230769,0.2745098,12.010683654482778,-3.0527273429079687,0.2896095615322307,76.39471673679337,20003
2020,"Luis Robert","CHW",104,0.05769231,0.27884615,0.20689655,0.27659574,0.31372549,0.5106383,0.82436379,0.23404256,0.32786885,15.226816857728824,2.171860659990176,0.3445137236632553,123.1205605753229,20043
2020,"Evan White","SEA",99,0.09090909,0.42424242,0.21428571,0.17977528,0.25252525,0.37078652,0.62331177,0.19101124,0.27272727,8.139253898267926,-4.2880601745794396,0.26842391069489296,74.62701981540297,20078
2020,"Juan Soto","WSN",92,0.2826087,0.17391304,1.625,0.33333333,0.52173913,0.65151515,1.17325428,0.31818182,0.39130435,23.511108301882654,11.962493203883081,0.47387695382623113,195.7752419336717,20123
2020,"Dylan Carlson","STL",63,0.07936508,0.33333333,0.23809524,0.22413793,0.28571429,0.43103448,0.71674877,0.20689655,0.29411765,7.215115235792443,-0.6931755378376987,0.30672061916381593,96.55436510748235,20126
2020,"Luis Garcia","WSN",63,0.03174603,0.17460317,0.18181818,0.19672131,0.22222222,0.21311475,0.43533697,0.01639344,0.24,1.3261781761371436,-6.582112597492999,0.1959287098475865,12.330939209531309,20391
2020,"Nico Hoerner","CHC",60,0.13333333,0.16666667,0.8,0.19607843,0.31666667,0.2745098,0.59117647,0.07843137,0.24390244,5.321879775398826,-2.209825723296547,0.2761082847913106,70.16488852687729,21479
2020,"Joey Bart","SFG",68,0.04411765,0.38235294,0.11538462,0.26984127,0.32352941,0.41269841,0.73622782,0.14285714,0.45945946,8.486604385371441,-0.04932851314998112,0.3189019166371402,106.22234761723797,21524
2020,"Alec Bohm","PHI",69,0.05797101,0.17391304,0.33333333,0.33870968,0.37681159,0.51612903,0.89294062,0.17741935,0.38,12.006091047988264,3.344629724488583,0.37721444903940393,135.6151200016032,21618
2020,"Yoshi Tsutsugo","TBR",95,0.2,0.26315789,0.76,0.17333333,0.34736842,0.34666667,0.69403509,0.17333334,0.19565217,11.468359581677927,-0.4568407912564139,0.3140620107346393,105.15369392798344,27459
2020,"Shogo Akiyama","CIN",94,0.15957447,0.15957447,1,0.23376623,0.3655914,0.27272727,0.63831867,0.03896104,0.29032258,10.456526419789746,-1.3431455281663396,0.30282587710247244,82.50021068083852,27461
